date,Cases,Dead,Recovered,state
9/7/2020,90956,1137,74861,Rajasthan
9/8/2020,92536,1151,76427,Rajasthan
9/9/2020,94126,1164,77872,Rajasthan
9/10/2020,95736,1178,79450,Rajasthan
9/11/2020,97376,1192,80482,Rajasthan
9/12/2020,99036,1207,81970,Rajasthan
9/13/2020,100705,1221,82902,Rajasthan
9/14/2020,102408,1236,84518,Rajasthan
9/15/2020,104138,1250,86162,Rajasthan
9/16/2020,105898,1264,87873,Rajasthan
9/17/2020,107680,1279,89352,Rajasthan
9/18/2020,109473,1293,90685,Rajasthan
9/19/2020,111290,1308,92265,Rajasthan
9/20/2020,113124,1322,93805,Rajasthan
9/21/2020,114989,1336,95469,Rajasthan
9/22/2020,116881,1352,97284,Rajasthan
9/23/2020,118793,1367,98812,Rajasthan
9/24/2020,120739,1382,100365,Rajasthan
9/25/2020,122720,1397,102330,Rajasthan
9/26/2020,124730,1412,104288,Rajasthan
9/27/2020,126775,1426,105994,Rajasthan
9/28/2020,128859,1441,107718,Rajasthan
9/29/2020,130971,1456,109472,Rajasthan
9/30/2020,133119,1471,111272,Rajasthan
10/1/2020,135292,1486,113225,Rajasthan
10/2/2020,137485,1500,115178,Rajasthan
10/3/2020,139696,1516,117238,Rajasthan
10/4/2020,141846,1530,119241,Rajasthan
10/5/2020,144030,1545,121331,Rajasthan
10/6/2020,146195,1559,123421,Rajasthan
10/7/2020,148316,1574,125448,Rajasthan
10/8/2020,150467,1590,127526,Rajasthan
10/9/2020,152605,1605,129618,Rajasthan
10/10/2020,154785,1621,131766,Rajasthan
10/11/2020,156908,1636,133918,Rajasthan
10/12/2020,159052,1650,135990,Rajasthan
10/13/2020,161184,1665,137848,Rajasthan
10/14/2020,163219,1679,139616,Rajasthan
10/15/2020,165240,1694,141835,Rajasthan
10/16/2020,167279,1708,143984,Rajasthan
10/17/2020,169289,1723,146185,Rajasthan
10/18/2020,171281,1735,148291,Rajasthan
10/19/2020,173266,1748,150379,Rajasthan
10/20/2020,175226,1760,152573,Rajasthan
10/21/2020,177123,1774,155095,Rajasthan
10/22/2020,178933,1788,157960,Rajasthan
10/23/2020,180755,1800,160614,Rajasthan
10/24/2020,182570,1814,162981,Rajasthan
10/25/2020,184422,1826,165496,Rajasthan
10/26/2020,186243,1839,167736,Rajasthan
10/27/2020,188048,1853,169962,Rajasthan
10/28/2020,189844,1867,172028,Rajasthan
10/29/2020,191629,1877,174044,Rajasthan
10/30/2020,193419,1888,175977,Rajasthan
10/31/2020,195213,1898,178064,Rajasthan
11/1/2020,196993,1907,179984,Rajasthan
11/2/2020,198747,1917,181575,Rajasthan
11/3/2020,200495,1926,182680,Rajasthan
11/4/2020,202220,1936,183899,Rajasthan
11/5/2020,203990,1945,185722,Rajasthan
11/6/2020,205800,1955,187544,Rajasthan
11/7/2020,207597,1966,189354,Rajasthan
11/8/2020,209438,1979,191132,Rajasthan
11/9/2020,211310,1989,192945,Rajasthan
11/10/2020,213169,1998,194629,Rajasthan
11/11/2020,215071,2008,196338,Rajasthan
11/12/2020,217151,2019,198139,Rajasthan
11/13/2020,219327,2032,199943,Rajasthan
11/14/2020,221471,2044,201770,Rajasthan
11/15/2020,223633,2056,203524,Rajasthan
11/16/2020,225817,2066,205414,Rajasthan
11/17/2020,227986,2078,207224,Rajasthan
11/18/2020,230180,2089,209058,Rajasthan
11/19/2020,232358,2101,210779,Rajasthan
11/20/2020,234907,2116,212623,Rajasthan
11/21/2020,237669,2130,214616,Rajasthan
11/22/2020,240676,2146,216579,Rajasthan
11/23/2020,243936,2163,218583,Rajasthan
11/24/2020,247168,2181,220871,Rajasthan
11/25/2020,250482,2200,223085,Rajasthan
11/26/2020,253767,2218,225229,Rajasthan
11/27/2020,256947,2237,227408,Rajasthan
11/28/2020,260040,2255,229602,Rajasthan
11/29/2020,262805,2274,231780,Rajasthan
11/30/2020,265386,2292,234336,Rajasthan
12/1/2020,268063,2312,237098,Rajasthan
12/2/2020,270410,2331,240105,Rajasthan
12/3/2020,272400,2350,243340,Rajasthan
12/4/2020,274486,2370,246572,Rajasthan
12/5/2020,276420,2389,249713,Rajasthan
12/6/2020,278496,2409,252911,Rajasthan
12/7/2020,280585,2429,255729,Rajasthan
12/8/2020,282512,2448,258393,Rajasthan
12/9/2020,284116,2468,260773,Rajasthan
12/10/2020,285627,2485,263350,Rajasthan
12/11/2020,287219,2500,265689,Rajasthan
12/12/2020,288692,2514,268457,Rajasthan
12/13/2020,289999,2528,270650,Rajasthan
12/14/2020,291289,2542,272118,Rajasthan
12/15/2020,292539,2555,273784,Rajasthan
12/16/2020,293584,2568,275506,Rajasthan
12/17/2020,294831,2578,277743,Rajasthan
12/18/2020,295953,2589,279717,Rajasthan
12/19/2020,297029,2599,281372,Rajasthan
12/20/2020,298018,2608,282631,Rajasthan
12/21/2020,301580,2617,283957,Rajasthan
12/22/2020,299909,2626,285322,Rajasthan
12/23/2020,300716,2634,286481,Rajasthan
12/24/2020,301708,2642,287418,Rajasthan
12/25/2020,302709,2650,288388,Rajasthan
12/26/2020,303732,2657,289375,Rajasthan
12/27/2020,304517,2664,290365,Rajasthan
12/28/2020,305360,2670,291533,Rajasthan
12/29/2020,306158,2677,292739,Rajasthan
12/30/2020,306784,2683,293888,Rajasthan
12/31/2020,307554,2689,295030,Rajasthan
1/1/2021,308243,2696,295987,Rajasthan
1/2/2021,308852,2700,296929,Rajasthan
1/3/2021,309319,2705,297819,Rajasthan
1/4/2021,309821,2710,298620,Rajasthan
1/5/2021,310278,2714,299375,Rajasthan
1/6/2021,310675,2719,300126,Rajasthan
1/7/2021,311111,2723,300690,Rajasthan
1/8/2021,311620,2727,301425,Rajasthan
1/9/2021,312091,2727,301962,Rajasthan
1/10/2021,312521,2731,303060,Rajasthan
1/11/2021,312996,2734,303536,Rajasthan
1/12/2021,313425,2736,304104,Rajasthan
1/13/2021,313718,2739,304779,Rajasthan
1/14/2021,314091,2742,305569,Rajasthan
1/15/2021,314372,2744,305953,Rajasthan
1/16/2021,314682,2744,306330,Rajasthan
1/17/2021,314920,2746,306888,Rajasthan
1/18/2021,315181,2747,307384,Rajasthan
1/19/2021,315394,2750,308010,Rajasthan
1/20/2021,315603,2752,308547,Rajasthan
1/21/2021,315816,2754,308985,Rajasthan
1/22/2021,316081,2756,309391,Rajasthan
1/23/2021,316282,2756,309807,Rajasthan
1/24/2021,316485,2758,310279,Rajasthan
1/25/2021,316652,2758,310747,Rajasthan
1/26/2021,316845,2760,311117,Rajasthan
1/27/2021,316970,2760,311374,Rajasthan
1/28/2021,317104,2761,311679,Rajasthan
1/29/2021,317189,2763,311867,Rajasthan
1/30/2021,317292,2765,312132,Rajasthan
1/31/2021,317396,2766,312370,Rajasthan
2/1/2021,317491,2766,312564,Rajasthan
2/2/2021,317587,2766,312873,Rajasthan
2/3/2021,317674,2768,313108,Rajasthan
2/4/2021,317766,2770,313304,Rajasthan
2/5/2021,317905,2771,313496,Rajasthan
2/6/2021,318021,2771,313669,Rajasthan
2/7/2021,318118,2772,313819,Rajasthan
2/8/2021,318193,2772,313957,Rajasthan
2/9/2021,318294,2774,314050,Rajasthan
2/10/2021,318384,2774,314175,Rajasthan
2/11/2021,318491,2777,314264,Rajasthan
2/12/2021,318602,2779,314438,Rajasthan
2/13/2021,318710,2780,314523,Rajasthan
2/14/2021,318820,2781,314630,Rajasthan
2/15/2021,318923,2781,314733,Rajasthan
2/16/2021,319005,2781,314859,Rajasthan
2/17/2021,319065,2781,315027,Rajasthan
2/18/2021,319166,2782,315135,Rajasthan
2/19/2021,319270,2783,315212,Rajasthan
2/20/2021,319363,2784,315310,Rajasthan
2/21/2021,319461,2785,315376,Rajasthan
2/22/2021,319543,2785,315513,Rajasthan
2/23/2021,319626,2785,315635,Rajasthan
2/24/2021,319702,2785,315722,Rajasthan
2/25/2021,319801,2785,315812,Rajasthan
2/26/2021,319929,2785,315936,Rajasthan
2/27/2021,320078,2786,316061,Rajasthan
2/28/2021,320180,2787,316139,Rajasthan
3/1/2021,320336,2787,316241,Rajasthan
3/2/2021,320455,2787,316364,Rajasthan
3/3/2021,320557,2787,316430,Rajasthan
3/4/2021,320772,2787,316515,Rajasthan
3/5/2021,320928,2788,316631,Rajasthan
3/6/2021,321123,2789,316750,Rajasthan
3/7/2021,321356,2789,316864,Rajasthan
3/8/2021,321532,2789,316988,Rajasthan
3/9/2021,321711,2789,317039,Rajasthan
3/10/2021,321890,2789,317138,Rajasthan
3/11/2021,321890,2789,317138,Rajasthan
3/12/2021,322078,2789,317257,Rajasthan
3/13/2021,322518,2789,317487,Rajasthan
3/14/2021,322719,2789,317601,Rajasthan
3/15/2021,322969,2790,317726,Rajasthan
3/16/2021,323220,2790,317858,Rajasthan
3/17/2021,323461,2791,318009,Rajasthan
3/18/2021,323774,2791,318132,Rajasthan
3/19/2021,324101,2794,318284,Rajasthan
3/20/2021,324503,2796,318586,Rajasthan
3/21/2021,324948,2796,318842,Rajasthan
3/22/2021,325424,2798,319041,Rajasthan
3/23/2021,326026,2803,319217,Rajasthan
3/24/2021,326506,2807,319437,Rajasthan
3/25/2021,327175,2808,319695,Rajasthan
3/26/2021,327890,2808,319933,Rajasthan
3/27/2021,328743,2811,320199,Rajasthan
3/28/2021,329595,2811,320426,Rajasthan
3/29/2021,330676,2813,320704,Rajasthan
3/30/2021,331578,2813,320971,Rajasthan
3/31/2021,332243,2813,321275,Rajasthan
4/1/2021,333149,2818,321668,Rajasthan
4/2/2021,334499,2822,322114,Rajasthan
4/3/2021,335921,2824,322613,Rajasthan
4/4/2021,337596,2827,323031,Rajasthan
4/5/2021,339325,2829,323618,Rajasthan
4/6/2021,341754,2841,324145,Rajasthan
4/7/2021,343990,2854,324996,Rajasthan
4/8/2021,346791,2866,325779,Rajasthan
4/9/2021,350317,2866,326299,Rajasthan
4/10/2021,354287,2898,327304,Rajasthan
4/11/2021,358688,2916,327866,Rajasthan
4/12/2021,363793,2926,328881,Rajasthan
4/13/2021,369564,2951,330172,Rajasthan
4/14/2021,375092,2979,331423,Rajasthan
4/15/2021,381292,3008,333379,Rajasthan
4/16/2021,387950,3041,335633,Rajasthan
4/17/2021,395309,3072,338424,Rajasthan
4/18/2021,404355,3109,341247,Rajasthan
4/19/2021,414617,3151,344331,Rajasthan
4/20/2021,426584,3204,346739,Rajasthan
4/21/2021,438785,3268,349946,Rajasthan
4/22/2021,453407,3330,353711,Rajasthan
4/23/2021,467875,3389,357329,Rajasthan
4/24/2021,483273,3453,362526,Rajasthan
4/25/2021,498628,3527,367485,Rajasthan
4/26/2021,514437,3601,374134,Rajasthan
4/27/2021,530875,3685,380550,Rajasthan
4/28/2021,546964,3806,387976,Rajasthan
4/29/2021,563577,3926,396279,Rajasthan
4/30/2021,580846,4084,407243,Rajasthan
5/1/2021,598001,4239,417277,Rajasthan
5/2/2021,615653,4399,428953,Rajasthan
5/3/2021,633951,4558,440215,Rajasthan
5/4/2021,651247,4712,452164,Rajasthan
5/5/2021,668221,4866,466310,Rajasthan
5/6/2021,685036,5021,483332,Rajasthan
5/7/2021,702568,5182,499376,Rajasthan
5/8/2021,720799,5346,516306,Rajasthan
5/9/2021,738786,5506,533973,Rajasthan
5/10/2021,756707,5665,550853,Rajasthan
5/11/2021,773194,5825,564352,Rajasthan
5/12/2021,789274,5994,577550,Rajasthan
5/13/2021,805658,6158,590390,Rajasthan
5/14/2021,821525,6317,603319,Rajasthan
5/15/2021,835814,6472,616589,Rajasthan
5/16/2021,849389,6621,634070,Rajasthan
5/17/2021,859669,6777,658510,Rajasthan
5/18/2021,871266,6934,687969,Rajasthan
5/19/2021,879664,7080,713129,Rajasthan
5/20/2021,889513,7219,729168,Rajasthan
5/21/2021,897193,7346,745873,Rajasthan
5/22/2021,903418,7475,764137,Rajasthan
5/23/2021,909521,7590,779601,Rajasthan
5/24/2021,916042,7703,796121,Rajasthan
5/25/2021,920456,7806,812775,Rajasthan
5/26/2021,923860,7911,828558,Rajasthan
5/27/2021,927746,8018,841602,Rajasthan
5/28/2021,931200,8103,851998,Rajasthan
5/29/2021,933848,8181,863175,Rajasthan
5/30/2021,936162,8251,871283,Rajasthan
5/31/2021,938460,8317,880919,Rajasthan
6/1/2021,939958,8385,888919,Rajasthan
6/2/2021,940960,8450,895033,Rajasthan
6/3/2021,942236,8515,901071,Rajasthan
6/4/2021,943494,8559,907527,Rajasthan
6/5/2021,944500,8599,911897,Rajasthan
6/6/2021,945442,8631,915261,Rajasthan
6/7/2021,946346,8656,919115,Rajasthan
6/8/2021,946975,8687,922544,Rajasthan
6/9/2021,947504,8719,925161,Rajasthan
6/10/2021,948024,8749,927443,Rajasthan
6/11/2021,948562,8772,929711,Rajasthan
6/12/2021,949008,8799,931186,Rajasthan
6/13/2021,949376,8815,932161,Rajasthan
6/14/2021,949684,8822,933421,Rajasthan
6/15/2021,949961,8842,934652,Rajasthan
6/16/2021,950133,8856,935658,Rajasthan
6/17/2021,950413,8865,936586,Rajasthan
6/18/2021,950618,8875,937481,Rajasthan
6/19/2021,950768,8884,938101,Rajasthan
6/20/2021,950961,8891,938619,Rajasthan
6/21/2021,951105,8895,939131,Rajasthan
6/22/2021,951256,8901,939664,Rajasthan
6/23/2021,951393,8904,940101,Rajasthan
6/24/2021,951548,8905,940465,Rajasthan
6/25/2021,951695,8905,940771,Rajasthan
6/26/2021,951826,8905,941048,Rajasthan
6/27/2021,951967,8910,941218,Rajasthan
6/28/2021,952129,8914,941482,Rajasthan
6/29/2021,952201,8916,941692,Rajasthan
6/30/2021,952322,8918,941839,Rajasthan
7/1/2021,952422,8921,942030,Rajasthan
7/2/2021,952497,8923,942172,Rajasthan
7/3/2021,952573,8930,942331,Rajasthan
7/4/2021,952663,8934,942469,Rajasthan
7/5/2021,952734,8938,942616,Rajasthan
7/6/2021,952789,8941,942756,Rajasthan
7/7/2021,952836,8942,942882,Rajasthan
7/8/2021,952887,8942,943010,Rajasthan
7/9/2021,952956,8942,943190,Rajasthan
7/10/2021,953018,8943,943260,Rajasthan
7/11/2021,953074,8945,943379,Rajasthan
7/12/2021,953126,8945,943479,Rajasthan
7/13/2021,953159,8945,943553,Rajasthan
7/14/2021,953187,8945,943629,Rajasthan
7/15/2021,953224,8947,943719,Rajasthan
7/16/2021,953257,8947,943788,Rajasthan
7/17/2021,953292,8947,943842,Rajasthan
7/18/2021,953334,8949,943889,Rajasthan
7/19/2021,953360,8950,943938,Rajasthan
7/20/2021,953393,8951,944007,Rajasthan
7/21/2021,953415,8951,944073,Rajasthan
7/22/2021,953437,8951,944128,Rajasthan
7/23/2021,953462,8952,944150,Rajasthan
7/24/2021,953495,8952,944216,Rajasthan
7/25/2021,953522,8952,944242,Rajasthan
7/26/2021,953542,8952,944277,Rajasthan
7/27/2021,953560,8952,944310,Rajasthan
7/28/2021,953575,8953,944344,Rajasthan
7/29/2021,953605,8953,944384,Rajasthan
7/30/2021,953622,8953,944410,Rajasthan
7/31/2021,953650,8953,944443,Rajasthan
8/1/2021,953667,8954,944465,Rajasthan
8/2/2021,953688,8954,944484,Rajasthan
8/3/2021,953704,8954,944509,Rajasthan
8/4/2021,953715,8954,944541,Rajasthan
8/5/2021,953733,8954,944568,Rajasthan
8/6/2021,953773,8954,944588,Rajasthan
8/7/2021,953793,8954,944606,Rajasthan
8/8/2021,953812,8954,944621,Rajasthan
8/9/2021,953827,8954,944636,Rajasthan
8/10/2021,953840,8954,944670,Rajasthan
8/11/2021,953851,8954,944700,Rajasthan
5/24/2020,1,0,0,Sikkim
5/25/2020,1,0,0,Sikkim
5/26/2020,1,0,0,Sikkim
5/27/2020,1,0,0,Sikkim
5/28/2020,1,0,0,Sikkim
5/29/2020,1,0,0,Sikkim
5/30/2020,1,0,0,Sikkim
5/31/2020,1,0,0,Sikkim
6/1/2020,1,0,0,Sikkim
6/2/2020,1,0,0,Sikkim
6/3/2020,1,0,0,Sikkim
6/4/2020,2,0,0,Sikkim
6/5/2020,2,0,0,Sikkim
6/6/2020,3,0,0,Sikkim
6/7/2020,7,0,0,Sikkim
6/8/2020,7,0,0,Sikkim
6/9/2020,7,0,0,Sikkim
6/10/2020,13,0,0,Sikkim
6/11/2020,13,0,0,Sikkim
6/12/2020,14,0,2,Sikkim
6/13/2020,63,0,2,Sikkim
6/14/2020,63,0,4,Sikkim
6/15/2020,68,0,4,Sikkim
6/16/2020,68,0,4,Sikkim
6/17/2020,70,0,4,Sikkim
6/18/2020,70,0,4,Sikkim
6/19/2020,70,0,5,Sikkim
6/20/2020,70,0,5,Sikkim
6/21/2020,70,0,25,Sikkim
6/22/2020,78,0,25,Sikkim
6/23/2020,78,0,29,Sikkim
6/24/2020,79,0,29,Sikkim
6/25/2020,84,0,39,Sikkim
6/26/2020,85,0,39,Sikkim
6/27/2020,86,0,39,Sikkim
6/28/2020,87,0,46,Sikkim
6/29/2020,88,0,49,Sikkim
6/30/2020,88,0,50,Sikkim
7/1/2020,89,0,52,Sikkim
7/2/2020,101,0,53,Sikkim
7/3/2020,102,0,53,Sikkim
7/4/2020,102,0,53,Sikkim
7/5/2020,103,0,58,Sikkim
7/6/2020,123,0,61,Sikkim
7/7/2020,125,0,65,Sikkim
7/8/2020,125,0,70,Sikkim
7/9/2020,133,0,71,Sikkim
7/10/2020,134,0,72,Sikkim
7/11/2020,134,0,80,Sikkim
7/12/2020,151,0,80,Sikkim
7/13/2020,153,0,81,Sikkim
7/14/2020,192,0,86,Sikkim
7/15/2020,209,0,87,Sikkim
7/16/2020,220,0,87,Sikkim
7/17/2020,243,0,88,Sikkim
7/18/2020,266,0,90,Sikkim
7/19/2020,275,0,90,Sikkim
7/20/2020,283,0,92,Sikkim
7/21/2020,305,0,92,Sikkim
7/22/2020,330,0,108,Sikkim
7/23/2020,438,0,112,Sikkim
7/24/2020,460,0,122,Sikkim
7/25/2020,477,0,142,Sikkim
7/26/2020,499,0,142,Sikkim
7/27/2020,545,0,148,Sikkim
7/28/2020,555,1,174,Sikkim
7/29/2020,579,1,186,Sikkim
7/30/2020,596,1,198,Sikkim
7/31/2020,610,1,214,Sikkim
8/1/2020,639,1,231,Sikkim
8/2/2020,650,1,269,Sikkim
8/3/2020,658,1,289,Sikkim
8/4/2020,688,1,297,Sikkim
8/5/2020,783,1,299,Sikkim
8/6/2020,800,1,303,Sikkim
8/7/2020,829,1,353,Sikkim
8/8/2020,854,1,406,Sikkim
8/9/2020,860,1,470,Sikkim
8/10/2020,866,1,494,Sikkim
8/11/2020,910,1,510,Sikkim
8/12/2020,913,1,534,Sikkim
8/13/2020,930,1,550,Sikkim
8/14/2020,931,1,581,Sikkim
8/15/2020,1080,1,623,Sikkim
8/16/2020,1148,1,661,Sikkim
8/17/2020,1167,1,673,Sikkim
8/18/2020,1187,1,701,Sikkim
8/19/2020,1207,2,755,Sikkim
8/20/2020,1232,3,789,Sikkim
8/21/2020,1290,3,827,Sikkim
8/22/2020,1336,3,834,Sikkim
8/23/2020,1381,3,871,Sikkim
8/24/2020,1403,3,871,Sikkim
8/25/2020,1446,3,934,Sikkim
8/26/2020,1475,3,1054,Sikkim
8/27/2020,1486,3,1076,Sikkim
8/28/2020,1542,3,1151,Sikkim
8/29/2020,1576,3,1184,Sikkim
8/30/2020,1602,3,1195,Sikkim
8/31/2020,1627,3,1220,Sikkim
9/1/2020,1652,3,1225,Sikkim
9/2/2020,1670,4,1237,Sikkim
9/3/2020,1704,4,1269,Sikkim
9/4/2020,1738,4,1304,Sikkim
9/5/2020,1843,5,1329,Sikkim
9/6/2020,1901,5,1347,Sikkim
9/7/2020,1910,5,1371,Sikkim
9/8/2020,1939,5,1396,Sikkim
9/9/2020,1958,7,1413,Sikkim
9/10/2020,1989,7,1429,Sikkim
9/11/2020,2009,7,1470,Sikkim
9/12/2020,2026,8,1486,Sikkim
9/13/2020,2055,11,1503,Sikkim
9/14/2020,2086,14,1505,Sikkim
9/15/2020,2119,16,1521,Sikkim
9/16/2020,2173,19,1690,Sikkim
9/17/2020,2221,19,1722,Sikkim
9/18/2020,2274,22,1789,Sikkim
9/19/2020,2303,24,1857,Sikkim
9/20/2020,2423,25,1972,Sikkim
9/21/2020,2472,28,1975,Sikkim
9/22/2020,2528,29,1986,Sikkim
9/23/2020,2594,29,2009,Sikkim
9/24/2020,2628,30,2023,Sikkim
9/25/2020,2692,31,2054,Sikkim
9/26/2020,2785,31,2075,Sikkim
9/27/2020,2833,31,2097,Sikkim
9/28/2020,2871,33,2146,Sikkim
9/29/2020,2896,34,2164,Sikkim
9/30/2020,2937,35,2235,Sikkim
10/1/2020,3012,37,2303,Sikkim
10/2/2020,3050,39,2375,Sikkim
10/3/2020,3092,41,2409,Sikkim
10/4/2020,3131,43,2448,Sikkim
10/5/2020,3174,45,2480,Sikkim
10/6/2020,3191,46,2547,Sikkim
10/7/2020,3216,49,2587,Sikkim
10/8/2020,3234,49,2615,Sikkim
10/9/2020,3246,51,2650,Sikkim
10/10/2020,3278,53,2721,Sikkim
10/11/2020,3321,55,2816,Sikkim
10/12/2020,3359,55,2920,Sikkim
10/13/2020,3366,57,2925,Sikkim
10/14/2020,3417,59,3014,Sikkim
10/15/2020,3459,59,3075,Sikkim
10/16/2020,3500,59,3129,Sikkim
10/17/2020,3531,59,3177,Sikkim
10/18/2020,3567,59,3233,Sikkim
10/19/2020,3597,60,3265,Sikkim
10/20/2020,3601,62,3276,Sikkim
10/21/2020,3643,63,3326,Sikkim
10/22/2020,3677,63,3361,Sikkim
10/23/2020,3727,63,3410,Sikkim
10/24/2020,3770,63,3465,Sikkim
10/25/2020,3819,63,3490,Sikkim
10/26/2020,3835,64,3525,Sikkim
10/27/2020,3840,65,3530,Sikkim
10/28/2020,3863,67,3534,Sikkim
10/29/2020,3875,67,3545,Sikkim
10/30/2020,3893,67,3558,Sikkim
10/31/2020,3913,68,3591,Sikkim
11/1/2020,3940,72,3617,Sikkim
11/2/2020,3958,73,3651,Sikkim
11/3/2020,3967,73,3655,Sikkim
11/4/2020,4004,73,3660,Sikkim
11/5/2020,4067,73,3740,Sikkim
11/6/2020,4093,75,3778,Sikkim
11/7/2020,4144,75,3786,Sikkim
11/8/2020,4195,76,3805,Sikkim
11/9/2020,4245,78,3894,Sikkim
11/10/2020,4257,79,3910,Sikkim
11/11/2020,4308,80,3923,Sikkim
11/12/2020,4344,82,3971,Sikkim
11/13/2020,4368,85,4019,Sikkim
11/14/2020,4415,86,4036,Sikkim
11/15/2020,4456,87,4073,Sikkim
11/16/2020,4498,89,4125,Sikkim
11/17/2020,4521,91,4137,Sikkim
11/18/2020,4548,92,4144,Sikkim
11/19/2020,4577,95,4182,Sikkim
11/20/2020,4609,95,4218,Sikkim
11/21/2020,4632,96,4271,Sikkim
11/22/2020,4691,98,4304,Sikkim
11/23/2020,4722,99,4345,Sikkim
11/24/2020,4736,100,4406,Sikkim
11/25/2020,4777,102,4437,Sikkim
11/26/2020,4819,102,4481,Sikkim
11/27/2020,4871,102,4501,Sikkim
11/28/2020,4908,103,4541,Sikkim
11/29/2020,4967,107,4572,Sikkim
11/30/2020,4985,108,4609,Sikkim
12/1/2020,4989,109,4632,Sikkim
12/2/2020,5031,110,4637,Sikkim
12/3/2020,5072,111,4661,Sikkim
12/4/2020,5100,111,4669,Sikkim
12/5/2020,5147,112,4677,Sikkim
12/6/2020,5168,115,4686,Sikkim
12/7/2020,5197,115,4695,Sikkim
12/8/2020,5203,117,4715,Sikkim
12/9/2020,5215,117,4735,Sikkim
12/10/2020,5239,117,4754,Sikkim
12/11/2020,5264,118,4779,Sikkim
12/12/2020,5291,118,4810,Sikkim
12/13/2020,5316,118,4834,Sikkim
12/14/2020,5338,118,4864,Sikkim
12/15/2020,5340,118,4919,Sikkim
12/16/2020,5365,119,4952,Sikkim
12/17/2020,5398,121,4971,Sikkim
12/18/2020,5406,122,4990,Sikkim
12/19/2020,5439,123,5012,Sikkim
12/20/2020,5561,123,5037,Sikkim
12/21/2020,5573,124,5075,Sikkim
12/22/2020,5576,124,5092,Sikkim
12/23/2020,5610,124,5108,Sikkim
12/24/2020,5632,125,5110,Sikkim
12/25/2020,5664,125,5119,Sikkim
12/26/2020,5684,125,5142,Sikkim
12/27/2020,5799,125,5157,Sikkim
12/28/2020,5845,125,5173,Sikkim
12/29/2020,5845,126,5188,Sikkim
12/30/2020,5864,126,5201,Sikkim
12/31/2020,5877,127,5218,Sikkim
1/1/2021,5889,127,5233,Sikkim
1/2/2021,5900,128,5238,Sikkim
1/3/2021,5911,129,5252,Sikkim
1/4/2021,5920,129,5285,Sikkim
1/5/2021,5921,129,5307,Sikkim
1/6/2021,5938,129,5316,Sikkim
1/7/2021,5951,129,5358,Sikkim
1/8/2021,5965,129,5371,Sikkim
1/9/2021,5979,129,5457,Sikkim
1/10/2021,5984,129,5486,Sikkim
1/11/2021,5988,129,5508,Sikkim
1/12/2021,5989,129,5538,Sikkim
1/13/2021,5996,129,5554,Sikkim
1/14/2021,6004,129,5564,Sikkim
1/15/2021,6011,130,5719,Sikkim
1/16/2021,6024,130,5731,Sikkim
1/17/2021,6029,130,5741,Sikkim
1/18/2021,6038,130,5747,Sikkim
1/19/2021,6038,130,5756,Sikkim
1/20/2021,6052,131,5765,Sikkim
1/21/2021,6057,131,5766,Sikkim
1/22/2021,6062,131,5783,Sikkim
1/23/2021,6063,131,5792,Sikkim
1/24/2021,6068,132,5802,Sikkim
1/25/2021,6071,133,5811,Sikkim
1/26/2021,6072,133,5824,Sikkim
1/27/2021,6078,133,5841,Sikkim
1/28/2021,6079,133,5844,Sikkim
1/29/2021,6084,133,5847,Sikkim
1/30/2021,6085,133,5855,Sikkim
1/31/2021,6088,133,5861,Sikkim
2/1/2021,6090,134,5870,Sikkim
2/2/2021,6091,135,5874,Sikkim
2/3/2021,6096,135,5876,Sikkim
2/4/2021,6098,135,5877,Sikkim
2/5/2021,6103,135,5886,Sikkim
2/6/2021,6105,135,5893,Sikkim
2/7/2021,6108,135,5898,Sikkim
2/8/2021,6110,135,5905,Sikkim
2/9/2021,6110,135,5908,Sikkim
2/10/2021,6110,135,5912,Sikkim
2/11/2021,6111,135,5916,Sikkim
2/12/2021,6113,135,5916,Sikkim
2/13/2021,6116,135,5920,Sikkim
2/14/2021,6116,135,5922,Sikkim
2/15/2021,6118,135,5927,Sikkim
2/16/2021,6118,135,5929,Sikkim
2/17/2021,6121,135,5930,Sikkim
2/18/2021,6121,135,5932,Sikkim
2/19/2021,6126,135,5933,Sikkim
2/20/2021,6127,135,5938,Sikkim
2/21/2021,6128,135,5940,Sikkim
2/22/2021,6132,135,5945,Sikkim
2/23/2021,6132,135,5948,Sikkim
2/24/2021,6132,135,5950,Sikkim
2/25/2021,6132,135,5950,Sikkim
2/26/2021,6133,135,5955,Sikkim
2/27/2021,6135,135,5955,Sikkim
2/28/2021,6137,135,5958,Sikkim
3/1/2021,6145,135,5964,Sikkim
3/2/2021,6145,135,5965,Sikkim
3/3/2021,6147,135,5975,Sikkim
3/4/2021,6150,135,5986,Sikkim
3/5/2021,6154,135,5987,Sikkim
3/6/2021,6157,135,5987,Sikkim
3/7/2021,6167,135,5988,Sikkim
3/8/2021,6174,135,5989,Sikkim
3/9/2021,6174,135,5989,Sikkim
3/10/2021,6175,135,5990,Sikkim
3/11/2021,6175,135,5990,Sikkim
3/12/2021,6178,135,5994,Sikkim
3/13/2021,6183,135,5994,Sikkim
3/14/2021,6184,135,6002,Sikkim
3/15/2021,6184,135,6003,Sikkim
3/16/2021,6184,135,6008,Sikkim
3/17/2021,6191,135,6012,Sikkim
3/18/2021,6194,135,6013,Sikkim
3/19/2021,6196,135,6013,Sikkim
3/20/2021,6199,135,6015,Sikkim
3/21/2021,6204,135,6016,Sikkim
3/22/2021,6206,135,6017,Sikkim
